chain_id,thread_id,user_a,user_b,i_idx,j_idx,lag,id_x,id_y,user_x,user_y,pair_type,tokens_x,tokens_y,H,H_per_token,sigma,model,max_tokens
197,830,846,816,0,1,1,1007,1018,846,816,interpersonal,141,114,32.555298,0.230889,0.3,bert-base-uncased,256
197,830,846,816,0,2,2,1007,1137,846,846,intrapersonal,141,62,42.474533,0.301238,0.3,bert-base-uncased,256
197,830,846,816,1,2,1,1018,1137,816,846,interpersonal,114,62,33.495049,0.293816,0.3,bert-base-uncased,256
198,830,488,582,0,1,1,1371,1372,488,582,interpersonal,88,154,21.945923,0.249385,0.3,bert-base-uncased,256
198,830,488,582,0,2,2,1371,1682,488,488,intrapersonal,88,112,23.623245,0.268446,0.3,bert-base-uncased,256
198,830,488,582,1,2,1,1372,1682,582,488,interpersonal,154,112,42.036316,0.272963,0.3,bert-base-uncased,256
199,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
199,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
199,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
199,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
199,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
199,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
200,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
200,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
200,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
200,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
200,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
200,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
201,843,199,554,0,1,1,1277,1281,199,554,interpersonal,109,130,27.756851,0.254650,0.3,bert-base-uncased,256
201,843,199,554,0,2,2,1277,1310,199,199,intrapersonal,109,58,32.830868,0.301201,0.3,bert-base-uncased,256
201,843,199,554,1,2,1,1281,1310,554,199,interpersonal,130,58,39.280769,0.302160,0.3,bert-base-uncased,256
202,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
202,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
202,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
202,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
202,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
202,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
203,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
203,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
203,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
203,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
203,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
203,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
204,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
204,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
204,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
204,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
204,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
204,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
205,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
205,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
205,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
205,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
205,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
205,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
206,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
206,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
206,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
206,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
206,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
206,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
207,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
207,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
207,843,599,339,0,3,3,846,1041,599,339,interpersonal,245,135,71.197174,0.290601,0.3,bert-base-uncased,256
207,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
207,843,599,339,1,3,2,848,1041,339,339,intrapersonal,95,135,27.417109,0.288601,0.3,bert-base-uncased,256
207,843,599,339,2,3,1,995,1041,599,339,interpersonal,111,135,31.750822,0.286043,0.3,bert-base-uncased,256
208,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
208,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
208,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
209,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
209,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
209,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
210,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
210,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
210,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
211,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
211,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
211,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
212,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
212,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
212,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
213,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
213,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
213,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
214,843,1082,497,0,1,1,1428,1434,1082,497,interpersonal,74,96,19.474976,0.263175,0.3,bert-base-uncased,256
214,843,1082,497,0,2,2,1428,1705,1082,1082,intrapersonal,74,91,22.513269,0.304233,0.3,bert-base-uncased,256
214,843,1082,497,1,2,1,1434,1705,497,1082,interpersonal,96,91,27.848976,0.290094,0.3,bert-base-uncased,256
215,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
215,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
215,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
216,843,1082,497,0,1,1,1428,1433,1082,497,interpersonal,74,78,19.302513,0.260845,0.3,bert-base-uncased,256
216,843,1082,497,0,2,2,1428,1707,1082,1082,intrapersonal,74,35,23.347883,0.315512,0.3,bert-base-uncased,256
216,843,1082,497,1,2,1,1433,1707,497,1082,interpersonal,78,35,24.001820,0.307716,0.3,bert-base-uncased,256
217,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
217,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
217,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
218,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
218,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
218,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
219,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
219,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
219,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
220,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
220,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
220,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
221,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
221,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
221,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
222,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
222,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
222,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
223,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
223,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
223,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
224,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
224,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
224,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
225,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
225,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
225,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
226,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
226,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
226,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
227,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
227,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
227,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
228,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
228,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
228,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
229,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
229,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
229,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
230,843,814,809,0,1,1,1459,1460,814,809,interpersonal,103,88,26.631189,0.258555,0.3,bert-base-uncased,256
230,843,814,809,0,2,2,1459,1541,814,814,intrapersonal,103,62,31.493248,0.305760,0.3,bert-base-uncased,256
230,843,814,809,1,2,1,1460,1541,809,814,interpersonal,88,62,25.661310,0.291606,0.3,bert-base-uncased,256
231,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
231,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
231,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
232,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
232,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
232,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
233,843,814,809,0,1,1,1459,1460,814,809,interpersonal,103,88,26.631189,0.258555,0.3,bert-base-uncased,256
233,843,814,809,0,2,2,1459,1541,814,814,intrapersonal,103,62,31.493248,0.305760,0.3,bert-base-uncased,256
233,843,814,809,1,2,1,1460,1541,809,814,interpersonal,88,62,25.661310,0.291606,0.3,bert-base-uncased,256
234,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
234,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
234,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
235,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
235,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
235,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
236,843,814,809,0,1,1,1459,1460,814,809,interpersonal,103,88,26.631189,0.258555,0.3,bert-base-uncased,256
236,843,814,809,0,2,2,1459,1541,814,814,intrapersonal,103,62,31.493248,0.305760,0.3,bert-base-uncased,256
236,843,814,809,1,2,1,1460,1541,809,814,interpersonal,88,62,25.661310,0.291606,0.3,bert-base-uncased,256
237,843,814,669,0,1,1,1541,1542,814,669,interpersonal,62,88,16.277885,0.262547,0.3,bert-base-uncased,256
237,843,814,669,0,2,2,1541,1734,814,814,intrapersonal,62,168,17.553947,0.283128,0.3,bert-base-uncased,256
237,843,814,669,1,2,1,1542,1734,669,814,interpersonal,88,168,22.981819,0.261157,0.3,bert-base-uncased,256
238,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
238,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
238,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
239,843,224,731,0,1,1,1231,1232,224,731,interpersonal,61,60,16.977425,0.278318,0.3,bert-base-uncased,256
239,843,224,731,0,2,2,1231,1421,224,224,intrapersonal,61,60,18.301781,0.300029,0.3,bert-base-uncased,256
239,843,224,731,1,2,1,1232,1421,731,224,interpersonal,60,60,17.037460,0.283958,0.3,bert-base-uncased,256
240,843,224,325,0,1,1,1421,1422,224,325,interpersonal,60,84,14.532524,0.242209,0.3,bert-base-uncased,256
240,843,224,325,0,2,2,1421,1652,224,224,intrapersonal,60,74,17.728479,0.295475,0.3,bert-base-uncased,256
240,843,224,325,1,2,1,1422,1652,325,224,interpersonal,84,74,24.863287,0.295992,0.3,bert-base-uncased,256
241,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
241,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
241,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
242,843,731,1019,0,1,1,1232,1236,731,1019,interpersonal,60,49,14.590019,0.243167,0.3,bert-base-uncased,256
242,843,731,1019,0,2,2,1232,1240,731,731,intrapersonal,60,70,14.346338,0.239106,0.3,bert-base-uncased,256
242,843,731,1019,1,2,1,1236,1240,1019,731,interpersonal,49,70,11.918764,0.243240,0.3,bert-base-uncased,256
243,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
243,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
243,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
244,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
244,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
244,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
245,843,199,68,0,1,1,1078,1083,199,68,interpersonal,103,115,25.702850,0.249542,0.3,bert-base-uncased,256
245,843,199,68,0,2,2,1078,1279,199,199,intrapersonal,103,93,29.553448,0.286927,0.3,bert-base-uncased,256
245,843,199,68,1,2,1,1083,1279,68,199,interpersonal,115,93,33.435810,0.290746,0.3,bert-base-uncased,256
246,843,599,339,0,1,1,846,848,599,339,interpersonal,245,95,70.683472,0.288504,0.3,bert-base-uncased,256
246,843,599,339,0,2,2,846,995,599,599,intrapersonal,245,111,65.327171,0.266642,0.3,bert-base-uncased,256
246,843,599,339,1,2,1,848,995,339,599,interpersonal,95,111,24.855446,0.261636,0.3,bert-base-uncased,256
247,843,199,68,0,1,1,1078,1083,199,68,interpersonal,103,115,25.702850,0.249542,0.3,bert-base-uncased,256
247,843,199,68,0,2,2,1078,1272,199,199,intrapersonal,103,54,30.555645,0.296657,0.3,bert-base-uncased,256
247,843,199,68,1,2,1,1083,1272,68,199,interpersonal,115,54,33.479671,0.291128,0.3,bert-base-uncased,256
248,922,497,590,0,1,1,922,925,497,590,interpersonal,254,141,75.664177,0.297890,0.3,bert-base-uncased,256
248,922,497,590,0,2,2,922,1115,497,497,intrapersonal,254,66,76.667953,0.301842,0.3,bert-base-uncased,256
248,922,497,590,1,2,1,925,1115,590,497,interpersonal,141,66,39.670616,0.281352,0.3,bert-base-uncased,256
249,922,497,214,0,1,1,922,924,497,214,interpersonal,254,164,71.936119,0.283213,0.3,bert-base-uncased,256
249,922,497,214,0,2,2,922,1114,497,497,intrapersonal,254,120,75.481842,0.297173,0.3,bert-base-uncased,256
249,922,497,214,1,2,1,924,1114,214,497,interpersonal,164,120,43.296890,0.264005,0.3,bert-base-uncased,256
250,922,497,257,0,1,1,1387,1391,497,257,interpersonal,119,126,28.224178,0.237178,0.3,bert-base-uncased,256
250,922,497,257,0,2,2,1387,1431,497,497,intrapersonal,119,87,31.004551,0.260542,0.3,bert-base-uncased,256
250,922,497,257,1,2,1,1391,1431,257,497,interpersonal,126,87,32.791225,0.260248,0.3,bert-base-uncased,256
251,945,734,788,0,1,1,945,948,734,788,interpersonal,254,254,69.622437,0.274104,0.3,bert-base-uncased,256
251,945,734,788,0,2,2,945,1001,734,734,intrapersonal,254,134,75.806839,0.298452,0.3,bert-base-uncased,256
251,945,734,788,1,2,1,948,1001,788,734,interpersonal,254,134,70.255646,0.276597,0.3,bert-base-uncased,256
252,945,734,788,0,1,1,945,948,734,788,interpersonal,254,254,69.622437,0.274104,0.3,bert-base-uncased,256
252,945,734,788,0,2,2,945,1001,734,734,intrapersonal,254,134,75.806839,0.298452,0.3,bert-base-uncased,256
252,945,734,788,1,2,1,948,1001,788,734,interpersonal,254,134,70.255646,0.276597,0.3,bert-base-uncased,256
253,945,819,244,0,1,1,1047,1049,819,244,interpersonal,254,111,73.263046,0.288437,0.3,bert-base-uncased,256
253,945,819,244,0,2,2,1047,1347,819,819,intrapersonal,254,110,72.149864,0.284055,0.3,bert-base-uncased,256
253,945,819,244,1,2,1,1049,1347,244,819,interpersonal,111,110,28.335529,0.255275,0.3,bert-base-uncased,256
254,945,734,788,0,1,1,945,948,734,788,interpersonal,254,254,69.622437,0.274104,0.3,bert-base-uncased,256
254,945,734,788,0,2,2,945,1001,734,734,intrapersonal,254,134,75.806839,0.298452,0.3,bert-base-uncased,256
254,945,734,788,1,2,1,948,1001,788,734,interpersonal,254,134,70.255646,0.276597,0.3,bert-base-uncased,256
255,946,318,780,0,1,1,1106,1291,318,780,interpersonal,128,107,32.477257,0.253729,0.3,bert-base-uncased,256
255,946,318,780,0,2,2,1106,1506,318,318,intrapersonal,128,117,37.076485,0.289660,0.3,bert-base-uncased,256
255,946,318,780,1,2,1,1291,1506,780,318,interpersonal,107,117,27.015018,0.252477,0.3,bert-base-uncased,256
256,946,318,780,0,1,1,1106,1291,318,780,interpersonal,128,107,32.477257,0.253729,0.3,bert-base-uncased,256
256,946,318,780,0,2,2,1106,1506,318,318,intrapersonal,128,117,37.076485,0.289660,0.3,bert-base-uncased,256
256,946,318,780,1,2,1,1291,1506,780,318,interpersonal,107,117,27.015018,0.252477,0.3,bert-base-uncased,256
257,946,90,144,0,1,1,1513,1607,90,144,interpersonal,68,91,18.976698,0.279069,0.3,bert-base-uncased,256
257,946,90,144,0,2,2,1513,1655,90,90,intrapersonal,68,85,18.944351,0.278593,0.3,bert-base-uncased,256
257,946,90,144,1,2,1,1607,1655,144,90,interpersonal,91,85,25.849121,0.284056,0.3,bert-base-uncased,256
258,946,90,1320,0,1,1,1655,1658,90,1320,interpersonal,85,84,20.660587,0.243066,0.3,bert-base-uncased,256
258,946,90,1320,0,2,2,1655,1733,90,90,intrapersonal,85,102,23.870541,0.280830,0.3,bert-base-uncased,256
258,946,90,1320,1,2,1,1658,1733,1320,90,interpersonal,84,102,22.817833,0.271641,0.3,bert-base-uncased,256
259,946,318,780,0,1,1,1106,1291,318,780,interpersonal,128,107,32.477257,0.253729,0.3,bert-base-uncased,256
259,946,318,780,0,2,2,1106,1506,318,318,intrapersonal,128,117,37.076485,0.289660,0.3,bert-base-uncased,256
259,946,318,780,1,2,1,1291,1506,780,318,interpersonal,107,117,27.015018,0.252477,0.3,bert-base-uncased,256
260,946,90,144,0,1,1,1513,1607,90,144,interpersonal,68,91,18.976698,0.279069,0.3,bert-base-uncased,256
260,946,90,144,0,2,2,1513,1655,90,90,intrapersonal,68,85,18.944351,0.278593,0.3,bert-base-uncased,256
260,946,90,144,1,2,1,1607,1655,144,90,interpersonal,91,85,25.849121,0.284056,0.3,bert-base-uncased,256
261,946,318,780,0,1,1,1106,1291,318,780,interpersonal,128,107,32.477257,0.253729,0.3,bert-base-uncased,256
261,946,318,780,0,2,2,1106,1506,318,318,intrapersonal,128,117,37.076485,0.289660,0.3,bert-base-uncased,256
261,946,318,780,1,2,1,1291,1506,780,318,interpersonal,107,117,27.015018,0.252477,0.3,bert-base-uncased,256
262,981,227,225,0,1,1,985,1219,227,225,interpersonal,236,202,62.999699,0.266948,0.3,bert-base-uncased,256
262,981,227,225,0,2,2,985,1412,227,227,intrapersonal,236,254,60.479115,0.256267,0.3,bert-base-uncased,256
262,981,227,225,1,2,1,1219,1412,225,227,interpersonal,202,254,55.301041,0.273768,0.3,bert-base-uncased,256
263,981,227,225,0,1,1,985,1219,227,225,interpersonal,236,202,62.999699,0.266948,0.3,bert-base-uncased,256
263,981,227,225,0,2,2,985,1412,227,227,intrapersonal,236,254,60.479115,0.256267,0.3,bert-base-uncased,256
263,981,227,225,1,2,1,1219,1412,225,227,interpersonal,202,254,55.301041,0.273768,0.3,bert-base-uncased,256
264,1085,236,493,0,1,1,1119,1303,236,493,interpersonal,138,121,33.240822,0.240876,0.3,bert-base-uncased,256
264,1085,236,493,0,2,2,1119,1475,236,236,intrapersonal,138,128,36.063637,0.261331,0.3,bert-base-uncased,256
264,1085,236,493,1,2,1,1303,1475,493,236,interpersonal,121,128,32.053593,0.264906,0.3,bert-base-uncased,256
265,1120,236,579,0,1,1,1120,1122,236,579,interpersonal,254,239,66.533051,0.261941,0.3,bert-base-uncased,256
265,1120,236,579,0,2,2,1120,1185,236,236,intrapersonal,254,254,66.775589,0.262896,0.3,bert-base-uncased,256
265,1120,236,579,0,3,3,1120,1201,236,579,interpersonal,254,94,76.445602,0.300967,0.3,bert-base-uncased,256
265,1120,236,579,0,4,4,1120,1476,236,236,intrapersonal,254,121,71.706337,0.282308,0.3,bert-base-uncased,256
265,1120,236,579,0,5,5,1120,1698,236,579,interpersonal,254,113,73.860352,0.290789,0.3,bert-base-uncased,256
265,1120,236,579,0,6,6,1120,1724,236,236,intrapersonal,254,110,75.494316,0.297222,0.3,bert-base-uncased,256
265,1120,236,579,1,2,1,1122,1185,579,236,interpersonal,239,254,61.174259,0.255959,0.3,bert-base-uncased,256
265,1120,236,579,1,3,2,1122,1201,579,579,intrapersonal,239,94,67.571487,0.282726,0.3,bert-base-uncased,256
265,1120,236,579,1,4,3,1122,1476,579,236,interpersonal,239,121,67.758057,0.283507,0.3,bert-base-uncased,256
